gbn,lon,lat
경기도 화성시,127.0769272240064,37.18828044405418
경기도 화성시,127.03484471202437,37.20490382469262
경기도 화성시,126.89174745033854,37.17160926991971
경기도 화성시,127.04054252631292,37.21579228124658
경기도 화성시,127.06439144499912,37.210452058325565
경기도 화성시,127.11140694892556,37.19870518587968
경기도 화성시,127.06241628420408,37.20932450863764
경기도 화성시,126.97425979230388,37.22228253854581
경기도 화성시,126.97794773385112,37.199061594746944
경기도 화성시,126.94854234603852,37.22289124057817
경기도 화성시,127.05801537377678,37.19931134614365
경기도 화성시,126.82308291530563,37.08680419505571
경기도 화성시,126.9732916426086,37.07754290901905
경기도 화성시,126.74212245622832,37.18949421701373
경기도 화성시,126.91126233570066,37.08651318004646
경기도 화성시,126.98436974795302,37.1736460046146
경기도 화성시,126.743170506256,37.20405016248042
경기도 화성시,126.73977557342172,37.24324739160696
경기도 화성시,126.81723937360908,37.08895880453453
경기도 화성시,126.9722951731196,37.09100292500358
경기도 화성시,126.97242400361364,37.22435335268634
경기도 화성시,126.95382490422384,37.24301959131924
경기도 화성시,126.76422253621256,37.193619271396216
경기도 화성시,126.76834661811212,37.20086781096512
경기도 화성시,126.88033780781235,37.19798992233376
경기도 화성시,127.05945157944576,37.20172514649215
경기도 화성시,126.90270253089804,37.127568916911855
경기도 화성시,127.07871638024989,37.18617039375553
경기도 화성시,126.7346528095732,37.16505617480844
경기도 화성시,127.11633654755052,37.20416147156652
경기도 화성시,126.76661424714658,37.18136057967708
경기도 화성시,126.94860731508392,37.24370936942874
경기도 화성시,127.06538246954156,37.23643638868463
경기도 화성시,127.0899714364827,37.17360986219947
경기도 화성시,126.79558057185012,37.123854630319
경기도 화성시,126.93321827224212,37.16226307277821
경기도 화성시,127.0561409975927,37.20993968754692
경기도 화성시,127.0452693930948,37.21722311585437
경기도 화성시,126.86267603076809,37.27116669216412
경기도 화성시,127.04435977674282,37.21432868090298
경기도 화성시,127.03465018044233,37.20511870586067
경기도 화성시,127.06118634239616,37.206173446485735
경기도 화성시,127.07102199468832,37.20978548683693
경기도 화성시,127.07438940831828,37.19158023525654
경기도 화성시,126.95947448394328,37.20886288375264
경기도 화성시,127.03864687624204,37.21467197782151
경기도 화성시,126.97187716072426,37.22739691803126
경기도 화성시,126.92740299376926,37.15567045040595
경기도 화성시,126.97565132007648,37.16258915297173
경기도 화성시,127.03882084953236,37.20213679781833
경기도 화성시,127.05737513557932,37.219354482896726
경기도 화성시,127.04646398428152,37.205831771661884
경기도 화성시,126.79768024536004,37.042171730290406
경기도 화성시,127.05873353322436,37.216605117394224
경기도 화성시,126.98836826260776,37.080898634046974
경기도 화성시,126.75322860665548,37.211434748292575
경기도 화성시,126.94902472558384,37.21992845448109
경기도 화성시,127.0743736228546,37.204698913490574
경기도 화성시,127.08072312040368,37.209359324969725
경기도 화성시,126.799984593094,37.04256345964816
경기도 화성시,126.91213024684656,37.13642090134633
경기도 화성시,126.84884710441324,37.2461369153
경기도 화성시,126.82271536262098,37.08804987857529
경기도 화성시,126.81356251531824,37.20994910913067
경기도 화성시,127.08602058509209,37.19287952324135
경기도 화성시,126.87223989826768,37.1871359031893
경기도 화성시,126.87160650714738,37.18950665495952
경기도 화성시,126.91466497708365,37.2554085592511
경기도 화성시,126.92509663129894,37.10669767125376
경기도 화성시,126.7995841845924,37.10905692583184
경기도 화성시,126.82478465407958,37.08625035719724
경기도 화성시,126.81548157739164,37.0825292957778
경기도 화성시,126.82134312981204,37.085979797078686
경기도 화성시,127.0496685108209,37.22421668469859
경기도 화성시,126.9962421262613,37.18352036933931
경기도 화성시,126.70844970073682,37.16753904255772
경기도 화성시,126.85352399804546,37.0306864743766
경기도 화성시,127.0636462433406,37.20914690149336
경기도 화성시,126.82299829245574,37.08674591622717
경기도 화성시,127.06880563199344,37.191208767045325
경기도 화성시,127.0601487794887,37.211650413863424
경기도 화성시,127.05932989195588,37.2101703068641
경기도 화성시,126.8078123956852,37.10617177817974
경기도 화성시,126.8066637421348,37.10685544116676
경기도 화성시,126.82482864068216,37.08748512384389
경기도 화성시,127.11097250561464,37.19850132084149
경기도 화성시,126.71036543426402,37.20235815262173
경기도 화성시,126.88502910482212,37.27764421236937
경기도 화성시,127.03770209216756,37.21894200801205
경기도 화성시,126.84154240757547,37.10693852428092
경기도 화성시,126.86523085304844,37.088623638894376
경기도 화성시,127.04927540205438,37.21466065347624
경기도 화성시,127.05796821045094,37.19946548961719
경기도 화성시,126.97298682789476,37.22321449392332
경기도 화성시,127.09842979597109,37.19846592825691
경기도 화성시,126.82894971012044,37.08789657675062
경기도 화성시,127.07378623768965,37.22488622679296
경기도 화성시,126.81400988800678,37.208705760764175
경기도 화성시,126.94618285812834,37.21649269982896
경기도 화성시,126.72124965871572,37.16659454769743
경기도 화성시,126.82313639715342,37.0872430252208
경기도 화성시,127.11296741043203,37.204018041559394
경기도 화성시,127.07536993317451,37.22151666126026
경기도 화성시,126.9274003297232,37.13076959969639
경기도 화성시,126.74482205745856,37.24396736016078
경기도 화성시,126.7448905946494,37.24383518868871
경기도 화성시,126.821271885967,37.0859060590691
경기도 화성시,127.08107965770976,37.20906587518233
경기도 화성시,127.03887302339643,37.20453632548427
경기도 화성시,127.10992949453951,37.19680371565381
경기도 화성시,127.06858926272318,37.210737726210695
경기도 화성시,126.8161225819151,37.0855314165474
경기도 화성시,127.0415353324963,37.21487028977977
경기도 화성시,127.05701835426464,37.23234417043942
경기도 화성시,126.89571324870784,37.16816718760408
경기도 화성시,126.78079894297092,37.08455830615931
경기도 화성시,127.00787199821376,37.19983319496285
경기도 화성시,126.95104873452075,37.21798210088086
경기도 화성시,126.94847778346332,37.220527167455465
경기도 화성시,126.85160510764509,37.18114246658048
경기도 화성시,126.85532307088845,37.18333968859619
경기도 화성시,126.81739986922082,37.089143945830855
경기도 화성시,127.07846771111616,37.21461452915497
경기도 화성시,127.06358963020708,37.224158804271376
경기도 화성시,126.94669755245918,37.21855821862893
경기도 화성시,127.00594073472804,37.18763925974324
경기도 화성시,126.9111814064884,37.13112223556296
경기도 화성시,126.89491832315096,37.24894156945358
경기도 화성시,127.0399399113834,37.21316203827655
경기도 화성시,127.07426081100851,37.2223638786541
경기도 화성시,126.98125043786531,37.152200724273
경기도 화성시,126.98034051568278,37.21427927896653
경기도 화성시,127.07275691065078,37.20179405503251
경기도 화성시,126.8458331989534,37.17295018762379
경기도 화성시,126.7406121065456,37.20523775718436
경기도 화성시,126.97397955021958,37.21906257054194
경기도 화성시,126.82674026597064,37.08409494032605
경기도 화성시,127.03559792805515,37.21947499889905
경기도 화성시,127.08115370733458,37.21662468889016
경기도 화성시,127.05893682627118,37.20684190533235
경기도 화성시,126.79983317597998,37.04264975297929
경기도 화성시,127.05350462157293,37.202255128256965
경기도 화성시,127.06480699034408,37.21109919919583
경기도 화성시,127.05357076627928,37.201630615630975
경기도 화성시,127.04729885096144,37.209666290413146
경기도 화성시,126.74638362566373,37.17265517671783
경기도 화성시,126.93822151263632,37.187932476047465
경기도 화성시,126.93112329358132,37.16219428993972
경기도 화성시,127.04364591380428,37.2159482043205
경기도 화성시,127.07882943091924,37.19281159050882
경기도 화성시,127.07968455909112,37.1901146353801
경기도 화성시,127.06595079473004,37.23539119565363
경기도 화성시,127.0448554404325,37.20845685525269
경기도 화성시,127.06845319206238,37.20616732145744
경기도 화성시,126.93160417787784,37.16387430146136
경기도 화성시,127.06221469351436,37.208931062936514
경기도 화성시,127.05289193642449,37.199256685098334
경기도 화성시,127.10269185101583,37.20262801220139
경기도 화성시,127.07436633416066,37.22250483089125
경기도 화성시,126.98916491463098,37.20769142186295
경기도 화성시,126.9022653844618,37.13174444942952
경기도 화성시,127.06632872781864,37.234370993161605
경기도 화성시,126.69397876287697,37.17306300483455
경기도 화성시,126.81435807738072,37.08071674158224
경기도 화성시,126.84375116228226,37.02571380394748
경기도 화성시,126.81644855810522,37.20911236522838
경기도 화성시,127.04173375531892,37.21660411402566
경기도 화성시,127.06829215032378,37.198490938201175
경기도 화성시,126.94855739270422,37.21978698141642
경기도 화성시,127.05060396024432,37.21200809658962
경기도 화성시,126.9786811259659,37.22415620983267
경기도 화성시,126.87399203521385,37.23116492707992
경기도 화성시,126.80487516240404,37.2065193396712
경기도 화성시,127.06804265765857,37.20651762513912
경기도 화성시,127.05461703156786,37.19903882104784
경기도 화성시,126.98470922205486,37.08017533524629
경기도 화성시,127.078381444065,37.21484510607881
경기도 화성시,126.96648602996078,37.12901460359451
경기도 화성시,127.07408673054454,37.22325805715517
경기도 화성시,127.02768820822902,37.13369429706125
경기도 화성시,127.04310790083316,37.21369020430095
경기도 화성시,127.04264829436876,37.213388113488485
경기도 화성시,127.06335661591092,37.223901995296885
경기도 화성시,126.80785390342078,37.02545683558213
경기도 화성시,126.92124760386348,37.131734786649965
경기도 화성시,126.76672242054836,37.166094790640656
경기도 화성시,126.945771094639,37.11776180935201
경기도 화성시,127.07691292754082,37.20730069832408
경기도 화성시,127.0950257400983,37.21808408845182
경기도 화성시,127.04344439635784,37.21428232371605
경기도 화성시,127.02442657797718,37.216276271014735
경기도 화성시,127.05559547699583,37.213976545201845
경기도 화성시,126.84484183819038,37.16454965701861
경기도 화성시,126.84778070761747,37.16607147796793
경기도 화성시,126.91970734207872,37.11090932044059
경기도 화성시,127.05285264166378,37.20495820080853
경기도 화성시,127.05301038831313,37.203843741735554
경기도 화성시,127.07134433765526,37.19938839838735
경기도 화성시,127.08440170534544,37.20470765571575
경기도 화성시,126.9740530769703,37.1248432638809
경기도 화성시,126.9739559853009,37.221968609863374
경기도 화성시,126.9523298102123,37.08007883721022
경기도 화성시,126.8612944198128,37.23451429681663
경기도 화성시,127.06704854222365,37.20884256002493
경기도 화성시,126.82161599398756,37.08601220028142
경기도 화성시,127.07089278604028,37.20078498420611
경기도 화성시,127.07104963338662,37.20060756311288
경기도 화성시,127.03960496751957,37.21302024419544
경기도 화성시,127.08091537018149,37.20942672759246
경기도 화성시,127.07289015651487,37.18866393524846
경기도 화성시,126.8392978275738,37.100218298121874
경기도 화성시,126.77053383993112,37.18968411318155
경기도 화성시,127.06604562465004,37.20685162602827
경기도 화성시,127.05320517216302,37.20376430786047
경기도 화성시,126.9028923898573,37.12736098553698
경기도 화성시,126.84446385359092,37.10353050871647
경기도 화성시,127.07115583634769,37.199144056414
경기도 화성시,126.91358223461532,37.0781583486429
경기도 화성시,127.06735414842352,37.23464887083304
경기도 화성시,127.073523102492,37.18761499277271
경기도 화성시,127.04759370899257,37.211025005675
경기도 화성시,127.03821255927782,37.21866732188589
경기도 화성시,126.81445913468843,37.0808333175904
경기도 화성시,127.0736365156474,37.1937896862759
경기도 화성시,127.05917095576592,37.20983854304055
경기도 화성시,127.01081806786488,37.146169857989406
경기도 화성시,126.94899182238726,37.21909570436739
경기도 화성시,126.6896329313845,37.178987878558
경기도 화성시,126.81529049826828,37.083483526972586
경기도 화성시,126.81574720100755,37.21306858900599
경기도 화성시,126.8196193680932,37.21585558977604
경기도 화성시,126.9612748078635,37.213066357969886
경기도 화성시,126.96090356342164,37.214161110653805
경기도 화성시,127.07852323846942,37.16938756875198
경기도 화성시,127.07168468878592,37.18883659158483
경기도 화성시,127.08371802024718,37.204917148587526
경기도 화성시,127.02899645536512,37.13412379994949
경기도 화성시,126.89889326698469,37.154377114782704
경기도 화성시,127.00549063387908,37.18693763979315
경기도 화성시,126.94522544717448,37.2168597362232
경기도 화성시,126.65719152932532,37.17342092707065
경기도 화성시,127.05985600723945,37.2064121973889
경기도 화성시,126.73915464744314,37.2106781397528
경기도 화성시,126.90209930858776,37.13177137583207
경기도 화성시,127.0366510885103,37.219918137840814
경기도 화성시,127.07206120789884,37.20134573368104
경기도 화성시,126.98011897942963,37.214839676856535
경기도 화성시,127.04215743802416,37.21416515180526
경기도 화성시,127.0091824477572,37.20983184947585
경기도 화성시,127.0400997203105,37.21266292868583
경기도 화성시,127.03488557230745,37.20787578028755
경기도 화성시,127.03646573765852,37.21888412402373
경기도 화성시,126.90654994747229,37.172872884733394
경기도 화성시,127.02345390702972,37.21670745763053
경기도 화성시,126.81452392126565,37.17599399768678
경기도 화성시,127.02412942613938,37.206402925969954
경기도 화성시,127.04165496963395,37.21390545332683
경기도 화성시,126.98846694636244,37.20695422884189
경기도 화성시,126.81595535798132,37.213459607180894
경기도 화성시,127.03969728516395,37.21318367291703
경기도 화성시,126.70844675092732,37.16754301445842
경기도 화성시,127.03849548761376,37.21931764346903
경기도 화성시,127.05788782238989,37.21282000780802
경기도 화성시,127.057826065817,37.212986034586535
경기도 화성시,127.05763796285174,37.212936136024624
경기도 화성시,126.94600511266458,37.2164418902954
경기도 화성시,127.07985987752232,37.191282145902576
경기도 화성시,127.05994143757152,37.20167456492023
경기도 화성시,126.8228842755218,37.08817828177581
경기도 화성시,126.73854253680676,37.23935915285971
경기도 화성시,127.03537704991084,37.21873230779124
경기도 화성시,127.06315258762174,37.20850958989693
경기도 화성시,126.8877258693152,37.129826968833065
경기도 화성시,126.84490809566832,37.18799045503167
경기도 화성시,127.10662907502656,37.19816970387736
경기도 화성시,127.06679169284004,37.2111916439695
경기도 화성시,127.06835249795112,37.21059714635833
경기도 화성시,127.07553842192289,37.18889846070881
경기도 화성시,126.89115306487584,37.090206575464464
경기도 화성시,127.04188613747806,37.21033137039503
경기도 화성시,127.0789911693346,37.17131340097275
경기도 화성시,126.82132673194197,37.08561725468951
경기도 화성시,127.03641296996356,37.21775630631562
경기도 화성시,126.98435739417914,37.1996883230903
경기도 화성시,126.84971078090112,37.256113136008224
경기도 화성시,126.96069759455403,37.23825642387465
경기도 화성시,127.07444312185004,37.22230176289526
경기도 화성시,127.06627371883344,37.23419903208823
경기도 화성시,127.01738881323382,37.20572594938386
경기도 화성시,127.05747100460016,37.20987785496996
경기도 화성시,127.0385755262991,37.2057085010532
경기도 화성시,127.03861089010525,37.21455186157216
경기도 화성시,126.8127686399,37.0813907249637
경기도 화성시,127.10949762017694,37.20333706351839
경기도 화성시,127.10969053826258,37.20314149650055
경기도 화성시,127.03755755086084,37.21944055475153
경기도 화성시,127.07849452788778,37.21430421222959
경기도 화성시,126.81552163827048,37.208869259102656
경기도 화성시,127.1012864133122,37.199384671173135
경기도 화성시,126.678822380814,37.18733510005456
경기도 화성시,127.08284266644844,37.16503944439466
경기도 화성시,126.95396808599332,37.24353166196431
경기도 화성시,127.11287094134484,37.19994964848475
경기도 화성시,127.06372102441078,37.19940394414742
경기도 화성시,126.90760401065674,37.10804394454844
경기도 화성시,127.06632229656373,37.20772708086639
경기도 화성시,127.06581136719402,37.23113926752144
경기도 화성시,126.7731779795725,37.17417586504397
경기도 화성시,126.76887481063264,37.120973825377305
경기도 화성시,126.66327804000572,37.194436243605765
경기도 화성시,126.6629870163043,37.19457285764573
경기도 화성시,126.908038040967,37.11048455201302
경기도 화성시,126.66417438477986,37.19260217119024
경기도 화성시,126.90986810994067,37.1150549420033
경기도 화성시,126.91631416926724,37.11739613612948
경기도 화성시,127.08455958125084,37.16881510978945
경기도 화성시,127.11722825970644,37.19497490826997
경기도 화성시,127.03344809523595,37.13926239540923
경기도 화성시,126.681772760773,37.18659773934374
경기도 화성시,126.9213432251801,37.116068725082656
경기도 화성시,127.0700179474189,37.20588840101753
경기도 화성시,127.0579259701588,37.20740371351685
경기도 화성시,126.82921714279306,37.20042099833998
경기도 화성시,127.0875893093737,37.164571910828826
경기도 화성시,127.07064133020896,37.20192022546904
경기도 화성시,127.06084640200363,37.23321330753826
경기도 화성시,126.78418306494136,37.17892438840536
경기도 화성시,127.09922827465228,37.2047129503994
경기도 화성시,126.89928165669592,37.10572973636765
경기도 화성시,126.90025828601662,37.10481776399693
경기도 화성시,127.1113606660363,37.20144768737355
경기도 화성시,126.90145230068433,37.10136313628624
경기도 화성시,127.10079398101266,37.19719797724946
경기도 화성시,127.0217815064228,37.14025072064612
경기도 화성시,127.04528446234264,37.199433835034384
경기도 화성시,127.03331212756402,37.21027110391532
경기도 화성시,126.91286600677384,37.138038773403
경기도 화성시,126.99335181438056,37.18287438909022
경기도 화성시,127.0919944139682,37.18315911976202
경기도 화성시,126.91220727500097,37.11430662626401
경기도 화성시,127.12310328512626,37.205940276259895
경기도 화성시,127.11381395313737,37.20838519455892
경기도 화성시,127.06016585026693,37.22359821306166
경기도 화성시,127.06552600956942,37.1980148978918
경기도 화성시,127.0123671997196,37.20832959862652
경기도 화성시,126.91121096317664,37.11735954912884
경기도 화성시,127.0856860092024,37.16663846067556
경기도 화성시,126.9754312314206,37.216742413107376
경기도 화성시,126.72989259398884,37.21558510568305
경기도 화성시,126.91483359995787,37.10924836514288
경기도 화성시,127.10792953372436,37.198354192455305
경기도 화성시,126.62792749069926,37.16868594496995
경기도 화성시,126.62823792532402,37.169221089796814
경기도 화성시,126.67610911836992,37.18578426911817
경기도 화성시,127.06758204858492,37.20020328090618
경기도 화성시,127.11816477588032,37.19509588576408
경기도 화성시,126.91332793656574,37.12247286419999
경기도 화성시,127.1034451470644,37.20454186064822
경기도 화성시,126.77445518208248,37.17171575347747
경기도 화성시,127.12528299618114,37.20389195740366
경기도 화성시,127.0580470943542,37.22500446363276
경기도 화성시,127.0927540838576,37.18225910177078
경기도 화성시,127.08077423470178,37.19465145987567
경기도 화성시,127.1108451327639,37.19852303358463
경기도 화성시,127.11728585478797,37.201377661662775
경기도 화성시,126.91642652328512,37.11736248406201
경기도 화성시,126.739083000935,37.21344914524656
경기도 화성시,127.09129962648792,37.17971385862808
경기도 화성시,126.68060888471908,37.18733976230807
경기도 화성시,127.08849067152028,37.17130129031966
경기도 화성시,126.90621131888334,37.172801402356
경기도 화성시,127.08436508133585,37.16865417729722
경기도 화성시,126.91983622618496,37.11737934564745
경기도 화성시,126.73935561547404,37.21358525916114
경기도 화성시,126.9052117167226,37.12914553389061
경기도 화성시,126.9147078704638,37.11343629948324
경기도 화성시,127.12599275197678,37.20256798421683
경기도 화성시,127.12422910479457,37.20277076332738
경기도 화성시,126.9580761534128,37.21889061692741
경기도 화성시,127.07200657116542,37.19770891871809
경기도 화성시,126.90811437639218,37.10617128673985
경기도 화성시,126.8320295744202,37.21877233061171
경기도 화성시,126.65890050128402,37.19110081103382
경기도 화성시,127.08533764607512,37.161553574162326
경기도 화성시,127.06086277377392,37.23226927959929
경기도 화성시,127.0904355342068,37.17971263365021
경기도 화성시,127.08883779927692,37.18252363199117
경기도 화성시,126.86643416530316,37.23648379999472
경기도 화성시,126.9121771063506,37.12002708016781
경기도 화성시,126.90829525620822,37.11290962982794
경기도 화성시,127.07835161714576,37.20818069252354
경기도 화성시,126.68125149949202,37.174325589348015
경기도 화성시,126.9006558193702,37.11202547311483
경기도 화성시,126.90031442010104,37.105760737044136
경기도 화성시,127.0536923392882,37.222548917949325
경기도 화성시,127.05378293089076,37.22259586197943
경기도 화성시,126.83740276459358,37.20650099020592
경기도 화성시,127.0951236580491,37.1695315367913
경기도 화성시,127.09554528760832,37.1698255903325
경기도 화성시,127.09518815506708,37.169738682815264
경기도 화성시,127.09492156096783,37.16538484261396
경기도 화성시,127.00986566360253,37.207168631273646
경기도 화성시,126.67834144016142,37.18908256597853
경기도 화성시,127.0337067850511,37.20748014142437
경기도 화성시,127.09539954676882,37.16034563423912
경기도 화성시,127.0998587610693,37.16484375101489
경기도 화성시,126.90176500767008,37.11138924512461
경기도 화성시,126.90284765785202,37.11155465813289
경기도 화성시,126.67362576059809,37.1871269657122
경기도 화성시,126.86655001551188,37.23541434126779
경기도 화성시,127.109582032116,37.20202869079564
경기도 화성시,127.0759942311393,37.19393062676647
경기도 화성시,127.10834065497872,37.20788907712095
경기도 화성시,126.92132166821872,37.11447192076085
경기도 화성시,126.7643480507021,37.16762490929729
경기도 화성시,126.9080182475477,37.160784602689006
경기도 화성시,127.10414176533688,37.20199350129489
경기도 화성시,127.06602354528256,37.2310634074382
경기도 화성시,126.8216803439569,37.23492497075947
경기도 화성시,127.0901499673346,37.17348038226366
경기도 화성시,126.79945925373228,37.03059554116484
경기도 화성시,127.09162551524214,37.17963873399914
경기도 화성시,127.11156171472037,37.20865450759588
경기도 화성시,127.11141505739198,37.2088478216865
경기도 화성시,126.67850475630812,37.18258549143465
경기도 화성시,127.10726703229297,37.20918301135592
경기도 화성시,127.09662917560738,37.20738907517791
경기도 화성시,126.91204275999787,37.078649205553205
경기도 화성시,126.66715517979873,37.18572383520666
경기도 화성시,126.6689705803444,37.18293554391296
경기도 화성시,126.7670861811548,37.17176859561903
경기도 화성시,126.8285782987966,37.08699913128801
경기도 화성시,126.936243852706,37.1767240771418
경기도 화성시,127.10407691247904,37.19881831556019
경기도 화성시,126.9664975002936,37.215975488989855
경기도 화성시,127.10955516634353,37.20787074105757
경기도 화성시,127.09913621915308,37.207392937096415
경기도 화성시,127.10556777592863,37.2012042470988
경기도 화성시,126.76447752681852,37.17259880089063
경기도 화성시,126.91511208131774,37.11331918526408
경기도 화성시,127.10803874645735,37.1984320970619
경기도 화성시,127.06638452028378,37.19610514879872
경기도 화성시,126.89029219418872,37.11965686218291
경기도 화성시,126.90303418542216,37.127683939004434
경기도 화성시,127.11710371036216,37.20837140060175
경기도 화성시,127.08843054813252,37.18105026430767
경기도 화성시,127.09920913954991,37.201440186800696
경기도 화성시,126.79620442344608,37.05164656235185
경기도 화성시,127.06133247564878,37.20968884315295
경기도 화성시,126.9144594631775,37.1126541721089
경기도 화성시,127.08661628809168,37.163764683391705
경기도 화성시,127.09419581624662,37.1804396573401
경기도 화성시,126.65886322463746,37.19114678790338
경기도 화성시,126.91809782013766,37.14348007100798
경기도 화성시,126.91800564700952,37.14327743132659
경기도 화성시,127.03779357878116,37.20970992297546
경기도 화성시,126.82869210053056,37.08708021153196
경기도 화성시,127.12731900674837,37.20193860919039
경기도 화성시,127.12749622990832,37.20212330225052
경기도 화성시,126.76194367059416,37.16778812139478
경기도 화성시,126.90646874976682,37.10701182082637
경기도 화성시,126.76865387798132,37.1677166253331
경기도 화성시,127.0759432649283,37.1940548696563
경기도 화성시,126.99309809852444,37.12091983726194
경기도 화성시,126.97140983381922,37.21394077260456
경기도 화성시,127.10986057424851,37.204735311328726
경기도 화성시,126.91670933173964,37.11812950671725
경기도 화성시,126.87737268345408,37.23806398340013
경기도 화성시,127.11153403041824,37.19867734080508
경기도 화성시,126.9208123135724,37.113376228267306
경기도 화성시,126.9151133554176,37.11000053293858
경기도 화성시,126.77054870000072,37.16954196120851
경기도 화성시,127.10740007358667,37.20760215171314
경기도 화성시,126.7672528034422,37.17163770259742
경기도 화성시,127.11620220659267,37.20269383603946
경기도 화성시,127.09148079947552,37.18237203703335
경기도 화성시,127.09193055304094,37.18174128422284
경기도 화성시,127.11156369735204,37.20144659593501
경기도 화성시,127.0897835011858,37.18237300188868
경기도 화성시,127.08894506243932,37.18245020869067
경기도 화성시,126.939812988274,37.24444162674334
경기도 화성시,126.9076010878997,37.106939334875406
경기도 화성시,127.08279851365076,37.16886809222646
경기도 화성시,126.76688501458172,37.16597652735584
경기도 화성시,127.08052114009816,37.19240739349583
경기도 화성시,126.90776987432024,37.162936457817295
경기도 화성시,127.0721577927436,37.205943725512014
경기도 화성시,126.65884105013278,37.19279956750985
경기도 화성시,127.11623221509532,37.20282339140138
경기도 화성시,126.90733341013402,37.25301552667376
경기도 화성시,127.08965508005612,37.18244841525305
경기도 화성시,127.1159772830718,37.20481931997175
경기도 화성시,127.09043677587292,37.18237383405732
경기도 화성시,126.91142870164268,37.12051178233686
경기도 화성시,126.7585406192919,37.17802710849152
경기도 화성시,127.05720683021622,37.22533809354918
경기도 화성시,126.90497331431868,37.11475103385348
경기도 화성시,126.90106185324788,37.108104430235294
경기도 화성시,126.92059596519503,37.1128841725738
경기도 화성시,126.90126044190424,37.10140481393816
경기도 화성시,127.0887794189479,37.16336784760982
경기도 화성시,127.08866019139958,37.17536675013759
경기도 화성시,126.91188423406876,37.13578181682736
경기도 화성시,127.04180104681733,37.210115004256245
경기도 화성시,126.72967485009006,37.21543304150697
경기도 화성시,127.04081652056163,37.23545467566132
경기도 화성시,127.11120725904205,37.2058115136371
경기도 화성시,126.82168270282564,37.08608535926868
경기도 화성시,126.67338211203749,37.1873189587489
경기도 화성시,127.1126388012536,37.19917253186426
경기도 화성시,127.11257107205456,37.19897947388202
경기도 화성시,126.76877957360904,37.1696210680898
경기도 화성시,126.65928984593413,37.19066165185928
경기도 화성시,127.08684863814877,37.17272474932834
경기도 화성시,126.90893973528055,37.10503631443528
경기도 화성시,126.97239397349448,37.21217136327179
경기도 화성시,126.659638625981,37.19261498375447
경기도 화성시,126.91697987453,37.11550275593649
경기도 화성시,126.91052642219026,37.1147959631912
경기도 화성시,126.8705471000822,37.21747450640828
경기도 화성시,127.06099262708456,37.23233852708816
경기도 화성시,126.95799388301567,37.1664422577085
경기도 화성시,126.629324388143,37.17214703049103
경기도 화성시,126.62978719614136,37.173303147947394
경기도 화성시,127.04815126934987,37.21008511117
경기도 화성시,126.74292993083073,37.23175848626949
경기도 화성시,127.11877696428849,37.19530264192818
경기도 화성시,126.74170140825782,37.23218223229931
경기도 화성시,126.90230343396374,37.10720124507864
경기도 화성시,127.11449316631114,37.20745174579681
경기도 화성시,127.09294835667104,37.181759061836594
경기도 화성시,126.91313677525692,37.13803823731511
경기도 화성시,126.90787448709946,37.11031286275538
경기도 화성시,126.92994638035664,37.135176847013575
경기도 화성시,126.84762345587812,37.09473791606878
경기도 화성시,126.76712326464008,37.17227936648207
경기도 화성시,126.90393904032676,37.106064170503394
경기도 화성시,126.816016994383,37.08192404607263
경기도 화성시,126.89980387264256,37.10429458236637
경기도 화성시,127.12158614804436,37.173016443425645
경기도 화성시,127.12056806157037,37.17320491680507
경기도 화성시,127.12052333257384,37.17331135874694
경기도 화성시,127.120675381211,37.17356822111516
경기도 화성시,126.67586048753932,37.18732628104124
경기도 화성시,126.67858453474824,37.18592112624352
경기도 화성시,126.9486153001678,37.2159080802927
경기도 화성시,127.12061936007484,37.20297907300932
경기도 화성시,126.82257552464252,37.08821224989984
경기도 화성시,126.9133417980743,37.11687479389816
경기도 화성시,127.06052737313584,37.223439804511486
경기도 화성시,126.9687930074897,37.21543622065789
경기도 화성시,127.1026965872743,37.20283811529424
경기도 화성시,127.10345309702406,37.20409839654498
경기도 화성시,126.77973290457793,37.173740271778186
경기도 화성시,126.9115247662142,37.12059604484335
경기도 화성시,127.0596052312105,37.23362497950398
경기도 화성시,126.95442740342376,37.242961653565885
경기도 화성시,126.75949543371362,37.1772175303734
경기도 화성시,127.08880515189011,37.17627958568977
경기도 화성시,126.91400527611307,37.116545415418685
경기도 화성시,127.1108018545496,37.20795039660534
경기도 화성시,127.09121172868092,37.16917801465509
경기도 화성시,126.966552819158,37.21610547207369
경기도 화성시,126.96675746023833,37.21607839446332
경기도 화성시,126.90546574029436,37.11403097236955
경기도 화성시,126.90566594920242,37.11401233559964
경기도 화성시,126.65702602709034,37.1906906257521
경기도 화성시,127.06143964394896,37.20609508183834
경기도 화성시,126.76133178386472,37.175875583052914
경기도 화성시,126.90981535081757,37.11255282524971
경기도 화성시,127.09031503277626,37.17251802180385
경기도 화성시,126.78582550853456,37.09686236672185
경기도 화성시,126.96748958649252,37.21626556533119
경기도 화성시,126.96866336353231,37.2167652479655
경기도 화성시,127.0911593748864,37.17963886019959
경기도 화성시,127.08063365698372,37.16191276784302
경기도 화성시,127.08417454544598,37.20495563307893
경기도 화성시,127.07997246210516,37.211169953702
경기도 화성시,126.90160764176112,37.10431344292064
경기도 화성시,126.96666411151648,37.21592486976344
경기도 화성시,126.91401208561396,37.11936595856722
경기도 화성시,126.910828380849,37.11914928873831
경기도 화성시,127.06226483435609,37.20658878284448
경기도 화성시,127.06229828431276,37.20647767897884
